lat, lon
1794166.758,12037384.876
1794166.758,12037384.876
1794168.612,12037384.876
1794168.612,12037384.876
1794168.612,12037384.876
1794168.612,12037386.73
1794168.612,12037386.73
1794168.612,12037386.73
1794168.612,12037386.73
1794168.612,12037386.73
1794170.466,12037386.73
1794170.466,12037386.73
1794170.466,12037386.73
1794170.466,12037388.584
1794170.466,12037388.584
1794170.466,12037388.584
1794170.466,12037388.584
1794170.466,12037388.584
1794170.466,12037388.584
1794172.32,12037388.584
1794172.32,12037388.584
1794172.32,12037390.438
1794172.32,12037390.438
1794172.32,12037390.438
1794172.32,12037390.438
1794172.32,12037390.438
1794172.32,12037390.438
1794174.174,12037390.438
1794174.174,12037390.438
1794174.174,12037390.438
1794174.174,12037392.292
1794174.174,12037392.292
1794174.174,12037392.292
1794174.174,12037392.292
1794174.174,12037392.292
1794176.028,12037392.292
1794176.028,12037392.292
1794176.028,12037392.292
1794176.028,12037394.146
1794176.028,12037394.146
1794176.028,12037394.146
1794176.028,12037394.146
1794176.028,12037394.146
1794176.028,12037394.146
1794177.882,12037394.146
1794177.882,12037394.146
1794177.882,12035542.0
1794177.882,12035542.0
1794177.882,12035542.0
1794177.882,12035542.0
1794177.882,12037395.0
1794177.882,12037395.0
1794179.736,12037395.0
1794179.736,12037395.0
1794179.736,12037395.0
1794179.736,12037396.854
1794179.736,12037396.854
1794179.736,12037396.854
1794179.736,12037396.854
1794179.736,12037396.854
1794181.59,12037396.854
1794181.59,12037396.854
1794181.59,12037396.854
1794181.59,12037398.708
1794181.59,12037398.708
1794181.59,12037398.708
1794181.59,12037398.708
1794181.59,12037398.708
1794181.59,12037398.708
1794183.444,12037398.708
1794183.444,12037398.708
1794183.444,12037400.562
1794183.444,12037400.562
1794183.444,12037400.562
1794183.444,12037400.562
1794183.444,12037400.562
1794183.444,12037400.562
1794185.298,12037400.562
1794185.298,12037400.562
1794185.298,12037400.562
1794185.298,12037402.416
1794185.298,12037402.416
1794185.298,12037402.416
1794185.298,12037402.416
1794185.298,12037402.416
1794187.152,12037402.416
1794187.152,12037402.416
1794187.152,12037402.416
1794187.152,12037404.27
1794187.152,12037404.27
1794187.152,12037404.27
1794187.152,12037404.27
1794187.152,12037404.27
1794187.152,12037404.27
1794189.006,12037404.27
1794189.006,12037404.27
1794189.006,12037406.124
1794189.006,12037406.124
1794189.006,12037406.124
1794189.006,12037406.124
1794189.006,12037406.124
1794189.006,12037406.124
1794190.86,12037406.124
1794190.86,12037406.124
1794190.86,12037406.124
1794190.86,12037407.978
1794190.86,12037407.978
1794190.86,12037407.978
1794190.86,12037407.978
1794190.86,12037407.978
1794192.714,12037407.978
1794192.714,12037407.978
1794192.714,12037407.978
1794192.714,12037409.832
1794192.714,12037409.832
1794192.714,12037409.832
1794192.714,12037409.832
1794192.714,12037409.832
1794192.714,12037409.832
1794194.568,12037409.832
1794194.568,12037409.832
1794194.568,12037411.686
1794194.568,12037411.686
1794194.568,12037411.686
1794194.568,12037411.686
1794194.568,12037411.686
1794194.568,12037411.686
1794196.422,12037411.686
1794196.422,12037411.686
1794196.422,12037411.686
1794196.422,12037413.54
1794196.422,12037413.54
1794196.422,12037413.54
1794196.422,12037413.54
1794196.422,12037413.54
1794198.276,12037413.54
1794198.276,12037413.54
1794198.276,12037413.54
1794198.276,12037415.394
1794198.276,12037415.394
1794198.276,12037415.394
1794198.276,12037415.394
1794198.276,12037415.394
1794198.276,12037415.394
1794200.13,12037415.394
1794200.13,12037415.394
1794200.13,12037417.248
1794200.13,12037417.248
1794200.13,12037417.248
1794200.13,12037417.248
1794200.13,12037417.248
1794200.13,12037417.248
1794201.984,12037417.248
1794201.984,12037417.248
1794201.984,12037417.248
1794201.984,12037419.102
1794201.984,12037419.102
1794201.984,12037419.102
1794201.984,12037419.102
1794201.984,12037419.102
1794203.838,12037419.102
1794203.838,12037419.102
1794203.838,12037419.102
1794203.838,12037420.956
1794203.838,12037420.956
1794203.838,12037420.956
1794203.838,12037420.956
1794203.838,12037420.956
1794203.838,12037420.956
1794205.692,12037420.956
1794205.692,12037420.956
1794205.692,12037422.81
1794205.692,12037422.81
1794205.692,12037422.81
1794205.692,12037422.81
1794205.692,12037422.81
1794205.692,12037422.81
1794207.546,12037422.81
1794207.546,12037422.81
1794207.546,12037422.81
1794207.546,12037424.664
1794207.546,12037424.664
1794207.546,12037424.664
1794207.546,12037424.664
1794207.546,12037424.664
1794209.4,12037424.664
1794209.4,12037424.664
1794209.4,12037424.664
1794209.4,12037426.518
1794209.4,12037426.518
1794209.4,12037426.518
1794209.4,12037426.518
1794209.4,12037426.518
1794209.4,12037426.518
1794211.254,12037426.518
1794211.254,12037426.518
1794211.254,12037428.372
1794211.254,12037428.372
1794211.254,12037428.372
1794211.254,12037428.372
1794211.254,12037428.372
1794211.254,12037428.372
1794213.108,12037428.372
1794213.108,12037428.372
1794213.108,12037428.372
1794213.108,12037430.226
1794213.108,12037430.226
1794213.108,12037430.226
1794213.108,12037430.226
1794213.108,12037430.226
1794214.962,12037430.226
1794214.962,12037430.226
1794214.962,12037430.226
1794214.962,12037432.08
1794214.962,12037432.08
1794214.962,12037432.08
1794214.962,12037432.08
1794214.962,12037432.08
1794214.962,12037432.08
1794216.816,12037432.08
1794216.816,12037432.08
1794216.816,12037433.934
1794216.816,12037433.934
1794216.816,12037433.934
1794216.816,12037433.934
1794216.816,12037433.934
1794216.816,12037433.934
1794218.67,12037433.934
1794218.67,12037433.934
1794218.67,12037433.934
1794218.67,12037435.788
1794218.67,12037435.788
1794218.67,12037435.788
1794218.67,12037435.788
1794218.67,12037435.788
1794220.524,12037435.788
1794220.524,12037435.788
1794220.524,12037435.788
1794220.524,12037437.642
1794220.524,12037437.642
1794220.524,12037437.642
1794220.524,12037437.642
1794220.524,12037437.642
1794220.524,12037437.642
1794222.378,12037437.642
1794222.378,12037437.642
1794222.378,12037439.496
1794222.378,12037439.496
1794222.378,12037439.496
1794222.378,12037439.496
1794222.378,12037439.496
1794222.378,12037439.496
1794224.232,12037439.496
1794224.232,12037439.496
1794224.232,12037439.496
1794224.232,12037441.35
1794224.232,12037441.35
1794224.232,12037441.35
1794224.232,12037441.35
1794224.232,12037441.35
1794226.086,12037441.35
1794226.086,12037441.35
1794226.086,12037441.35
1794226.086,12037443.204
1794226.086,12037443.204
1794226.086,12037443.204
1794226.086,12037443.204
1794226.086,12037443.204
1794226.086,12037443.204
1794227.94,12037443.204
1794227.94,12037443.204
1794227.94,12037445.058
1794227.94,12037445.058
1794227.94,12037445.058
1794227.94,12037445.058
1794227.94,12037445.058
1794227.94,12037445.058
1794229.794,12037445.058
1794229.794,12037445.058
1794229.794,12037445.058
1794229.794,12037446.912
1794229.794,12037446.912
1794229.794,12037446.912
1794229.794,12037446.912
1794229.794,12037446.912
1794231.648,12037446.912
1794231.648,12037446.912
1794231.648,12037446.912
1794231.648,12037448.766
1794231.648,12037448.766
1794231.648,12037448.766
1794231.648,12037448.766
1794231.648,12037448.766
1794231.648,12037448.766
1794233.502,12037448.766
1794233.502,12037448.766
1794233.502,12037450.62
1794233.502,12037450.62
1794233.502,12037450.62
1794233.502,12037450.62
1794233.502,12037450.62
1794233.502,12037450.62
1794235.356,12037450.62
1794235.356,12037450.62
1794235.356,12037450.62
1794235.356,12037452.474
1794235.356,12037452.474
1794235.356,12037452.474
1794235.356,12037452.474
1794235.356,12037452.474
1794237.21,12037452.474
1794237.21,12037452.474
1794237.21,12037452.474
1794237.21,12037454.328
1794237.21,12037454.328
1794237.21,12037454.328
1794237.21,12037454.328
1794237.21,12037454.328
1794237.21,12037454.328
1794239.064,12037454.328
1794239.064,12037454.328
1794239.064,12037456.182
1794239.064,12037456.182
1794239.064,12037456.182
1794239.064,12037456.182
1794239.064,12037456.182
1794239.064,12037456.182
1794240.918,12037456.182
1794240.918,12037456.182
1794240.918,12037456.182
1794240.918,12037458.036
1794240.918,12037458.036
1794240.918,12037458.036
1794240.918,12037458.036
1794240.918,12037458.036
1794242.772,12037458.036
1794242.772,12037458.036
1794242.772,12037458.036
1794242.772,12037459.89
1794242.772,12037459.89
1794242.772,12037459.89
1794242.772,12037459.89
1794242.772,12037459.89
1794242.772,12037459.89
1794244.626,12037459.89
1794244.626,12037459.89
1794244.626,12037461.744
1794244.626,12037461.744
1794244.626,12037461.744
1794244.626,12037461.744
1794244.626,12037461.744
1794244.626,12037461.744
1794246.48,12037461.744
1794246.48,12037461.744
1794246.48,12037461.744
1794246.48,12037463.598
1794246.48,12037463.598
1794246.48,12037463.598
1794246.48,12037463.598
1794246.48,12037463.598
1794248.334,12037463.598
1794248.334,12037463.598
1794248.334,12037463.598
1794248.334,12037465.452
1794248.334,12037465.452
1794248.334,12037465.452
1794248.334,12037465.452
1794248.334,12037465.452
1794248.334,12037465.452
1794250.188,12037465.452
1794250.188,12037465.452
1794250.188,12037467.306
1794250.188,12037467.306
1794250.188,12037467.306
1794250.188,12037467.306
1794250.188,12037467.306
1794250.188,12037467.306
1794252.042,12037467.306
1794252.042,12037467.306
1794252.042,12037467.306
1794252.042,12037469.16
1794252.042,12037469.16
1794252.042,12037469.16
1794252.042,12037469.16
1794252.042,12037469.16
1794253.896,12037469.16
1794253.896,12037469.16
1794253.896,12037469.16
1794253.896,12037471.014
1794253.896,12037471.014
1794253.896,12037471.014
1794253.896,12037471.014
1794253.896,12037471.014
1794253.896,12037471.014
1794255.75,12037471.014
1794255.75,12037471.014
1794255.75,12037472.868
1794255.75,12037472.868
1794255.75,12037472.868
1794255.75,12037472.868
1794255.75,12037472.868
1794255.75,12037472.868
1794257.604,12037472.868
1794257.604,12037472.868
1794257.604,12037472.868
1794257.604,12037474.722
1794257.604,12037474.722
1794257.604,12037474.722
1794257.604,12037474.722
1794257.604,12037474.722
1794259.458,12037474.722
1794259.458,12037474.722
1794259.458,12037474.722
1794259.458,12037476.576
1794259.458,12037476.576
1794259.458,12037476.576
1794259.458,12037476.576
1794259.458,12037476.576
1794259.458,12037476.576
1794261.312,12037476.576
1794261.312,12037476.576
1794261.312,12037478.43
1794261.312,12037478.43
1794261.312,12037478.43
1794261.312,12037478.43
1794261.312,12037478.43
1794261.312,12037478.43
1794263.166,12037478.43
1794263.166,12037478.43
1794263.166,12037478.43
1794263.166,12037480.284
1794263.166,12037480.284
1794263.166,12037480.284
1794263.166,12037480.284
1794263.166,12037480.284
1794265.02,12037480.284
1794265.02,12037480.284
1794265.02,12037480.284
1794265.02,12037482.138
1794265.02,12037482.138
1794265.02,12037482.138
1794265.02,12037482.138
1794265.02,12037482.138
1794265.02,12037482.138
1794266.874,12037482.138
1794266.874,12037482.138
1794266.874,12037483.992
1794266.874,12037483.992
1794266.874,12037483.992
1794266.874,12037483.992
1794266.874,12037483.992
1794266.874,12037483.992
1794268.728,12037483.992
1794268.728,12037483.992
1794268.728,12037483.992
1794268.728,12037485.846
1794268.728,12037485.846
1794268.728,12037485.846
1794268.728,12037485.846
1794268.728,12037485.846
1794270.582,12037485.846
1794270.582,12037485.846
1794270.582,12037485.846
1794270.582,12037487.7
1794270.582,12037487.7
1794270.582,12037487.7
1794270.582,12037487.7
1794270.582,12037487.7
1794270.582,12037487.7
1794272.436,12037487.7
1794272.436,12037487.7
1794272.436,12037489.554
1794272.436,12037489.554
1794272.436,12037489.554
1794272.436,12037489.554
1794272.436,12037489.554
1794272.436,12037489.554
1794274.29,12037489.554
1794274.29,12037489.554
1794274.29,12037489.554
1794274.29,12037491.408
1794274.29,12037491.408
1794274.29,12037491.408
1794274.29,12037491.408
1794274.29,12037491.408
1794276.144,12037491.408
1794276.144,12037491.408
1794276.144,12037491.408
1794276.144,12037493.262
1794276.144,12037493.262
1794276.144,12037493.262
1794276.144,12037493.262
1794276.144,12037493.262
1794276.144,12037493.262
1794277.998,12037493.262
1794277.998,12037493.262
1794277.998,12037495.116
1794277.998,12037495.116
1794277.998,12037495.116
1794277.998,12037495.116
1794277.998,12037495.116
1794277.998,12037495.116
1794279.852,12037495.116
1794279.852,12037495.116
1794279.852,12037495.116
1794279.852,12037496.97
1794279.852,12037496.97
1794279.852,12037496.97
1794279.852,12037496.97
1794279.852,12037496.97
1794281.706,12037496.97
1794281.706,12037496.97
1794281.706,12037496.97
1794281.706,12037498.824
1794281.706,12037498.824
1794281.706,12037498.824
1794281.706,12037498.824
1794281.706,12037498.824
1794281.706,12037498.824
1794283.56,12037498.824
1794283.56,12037498.824
1794283.56,12037500.678
1794283.56,12037500.678
1794283.56,12037500.678
1794283.56,12037500.678
1794283.56,12037500.678
1794283.56,12037500.678
1794285.414,12037500.678
1794285.414,12037500.678
1794285.414,12037500.678
1794285.414,12037502.532
1794285.414,12037502.532
1794285.414,12037502.532
1794285.414,12037502.532
1794285.414,12037502.532
1794287.268,12037502.532
1794287.268,12037502.532
1794287.268,12037502.532
1794287.268,12037504.386
1794287.268,12037504.386
1794287.268,12037504.386
1794287.268,12037504.386
1794287.268,12037504.386
1794287.268,12037504.386
1794289.122,12037504.386
1794289.122,12037504.386
1794289.122,12037506.24
1794289.122,12037506.24
1794289.122,12037506.24
1794289.122,12037506.24
1794289.122,12037506.24
1794289.122,12037506.24
1794290.976,12037506.24
1794290.976,12037506.24
1794290.976,12037506.24
1794290.976,12037508.094
1794290.976,12037508.094
1794290.976,12037508.094
1794290.976,12037508.094
1794290.976,12037508.094
1794292.83,12037508.094
1794292.83,12037508.094
1794292.83,12037508.094
1794292.83,12037509.948
1794292.83,12037509.948
1794292.83,12037509.948
1794292.83,12037509.948
1794292.83,12037509.948
1794292.83,12037509.948
1794294.684,12037509.948
1794294.684,12037509.948
1794294.684,12037511.802
1794294.684,12037511.802
1794294.684,12037511.802
1794294.684,12037511.802
1794294.684,12037511.802
1794294.684,12037511.802
1794296.538,12037511.802
1794296.538,12037511.802
1794296.538,12037511.802
1794296.538,12037513.656
1794296.538,12037513.656
1794296.538,12037513.656
1794296.538,12037513.656
1794296.538,12037513.656
1794298.392,12037513.656
1794298.392,12037513.656
1794298.392,12037513.656
1794298.392,12037515.51
1794298.392,12037515.51
1794298.392,12037515.51
1794298.392,12037515.51
1794298.392,12037515.51
1794298.392,12037515.51
1794300.246,12037515.51
1794300.246,12037515.51
1794300.246,12037517.364
1794300.246,12037517.364
1794300.246,12037517.364
1794300.246,12037517.364
1794300.246,12037517.364
1794300.246,12037517.364
1794302.1,12037517.364
1794302.1,12037517.364
1794302.1,12037517.364
1794302.1,12037519.218
1794302.1,12037519.218
1794302.1,12037519.218
1794302.1,12037519.218
1794302.1,12037519.218
1794303.954,12037519.218
1794303.954,12037519.218
1794303.954,12037519.218
1794303.954,12037521.072
1794303.954,12037521.072
1794303.954,12037521.072
1794303.954,12037521.072
1794303.954,12037521.072
1794303.954,12037521.072
1794305.808,12037521.072
1794305.808,12037521.072
1794305.808,12037522.926
1794305.808,12037522.926
1794305.808,12037522.926
1794305.808,12037522.926
1794305.808,12037522.926
1794305.808,12037522.926
1794307.662,12037522.926
1794307.662,12037522.926
1794307.662,12037522.926
1794307.662,12037524.78
1794307.662,12037524.78
1794307.662,12037524.78
1794307.662,12037524.78
1794307.662,12037524.78
1794309.516,12037524.78
1794309.516,12037524.78
1794309.516,12037524.78
1794309.516,12037526.634
1794309.516,12037526.634
1794309.516,12037526.634
1794309.516,12037526.634
1794309.516,12037526.634
1794309.516,12037526.634
1794311.37,12037526.634
1794311.37,12037526.634
1794311.37,12037528.488
1794311.37,12037528.488
1794311.37,12037528.488
1794311.37,12037528.488
1794311.37,12037528.488
1794311.37,12037528.488
1794313.224,12037528.488
1794313.224,12037528.488
1794313.224,12037528.488
1794313.224,12037530.342
1794313.224,12037530.342
1794313.224,12037530.342
1794313.224,12037530.342
1794313.224,12037530.342
1794315.078,12037530.342
1794315.078,12037530.342
1794315.078,12037530.342
1794315.078,12037532.196
1794315.078,12037532.196
1794315.078,12037532.196
1794315.078,12037532.196
1794315.078,12037532.196
1794315.078,12037532.196
1794316.932,12037532.196
1794316.932,12037532.196
1794316.932,12037534.05
1794316.932,12037534.05
1794316.932,12037534.05
1794316.932,12037534.05
1794316.932,12037534.05
1794316.932,12037534.05
1794318.786,12037534.05
1794318.786,12037534.05
1794318.786,12037534.05
1794318.786,12037535.904
1794318.786,12037535.904
1794318.786,12037535.904
1794318.786,12037535.904
1794318.786,12037535.904
1794320.64,12037535.904
1794320.64,12037535.904
1794320.64,12037535.904
1794320.64,12037537.758
1794320.64,12037537.758
1794320.64,12037537.758
1794320.64,12037537.758
1794320.64,12037537.758
1794320.64,12037537.758
1794322.494,12037537.758
1794322.494,12037537.758
1794322.494,12037539.612
1794322.494,12037539.612
1794322.494,12037539.612
1794322.494,12037539.612
1794322.494,12037539.612
1794322.494,12037539.612
1794324.348,12037539.612
1794324.348,12037539.612
1794324.348,12037539.612
1794324.348,12037541.466
1794324.348,12037541.466
1794324.348,12037541.466
1794324.348,12037541.466
1794324.348,12037541.466
1794326.202,12037541.466
1794326.202,12037541.466
1794326.202,12037541.466
1794326.202,12037543.32
1794326.202,12037543.32
1794326.202,12037543.32
1794326.202,12037543.32
1794326.202,12037543.32
1794326.202,12037543.32
1794328.056,12037543.32
1794328.056,12037543.32
1794328.056,12037545.174
1794328.056,12037545.174
1794328.056,12037545.174
1794328.056,12037545.174
1794328.056,12037545.174
1794328.056,12037545.174
1794329.91,12037545.174
1794329.91,12037545.174
1794329.91,12037545.174
1794329.91,12037547.028
1794329.91,12037547.028
1794329.91,12037547.028
1794329.91,12037547.028
1794329.91,12037547.028
1794331.764,12037547.028
1794331.764,12037547.028
1794331.764,12037547.028
1794331.764,12037548.882
1794331.764,12037548.882
1794331.764,12037548.882
1794331.764,12037548.882
1794331.764,12037548.882
1794331.764,12037548.882
1794333.618,12037548.882
1794333.618,12037548.882
1794333.618,12037550.736
1794333.618,12037550.736
1794333.618,12037550.736
1794333.618,12037550.736
1794333.618,12037550.736
1794333.618,12037550.736
1794335.472,12037550.736
1794335.472,12037550.736
1794335.472,12037550.736
1794335.472,12037552.59
1794335.472,12037552.59
1794335.472,12037552.59
1794335.472,12037552.59
1794335.472,12037552.59
1794337.326,12037552.59
1794337.326,12037552.59
1794337.326,12037552.59
1794337.326,12037554.444
1794337.326,12037554.444
1794337.326,12037554.444
1794337.326,12037554.444
1794337.326,12037554.444
1794337.326,12037554.444
1794339.18,12037554.444
1794339.18,12037554.444
1794339.18,12037556.298
1794339.18,12037556.298
1794339.18,12037556.298
1794339.18,12037556.298
1794339.18,12037556.298
1794339.18,12037556.298
1794341.034,12037556.298
1794341.034,12037556.298
1794341.034,12037556.298
1794341.034,12037558.152
1794341.034,12037558.152
1794341.034,12037558.152
1794341.034,12037558.152
1794341.034,12037558.152
1794342.888,12037558.152
1794342.888,12037558.152
1794342.888,12037558.152
1794342.888,12037560.006
1794342.888,12037560.006
1794342.888,12037560.006
1794342.888,12037560.006
1794342.888,12037560.006
1794342.888,12037560.006
1794344.742,12037560.006
1794344.742,12037560.006
1794344.742,12037561.86
1794344.742,12037561.86
1794344.742,12037561.86
1794344.742,12037561.86
1794344.742,12037561.86
1794344.742,12037561.86
1794346.596,12037561.86
1794346.596,12037561.86
1794346.596,12037561.86
1794346.596,12037563.714
1794346.596,12037563.714
1794346.596,12037563.714
1794346.596,12037563.714
1794346.596,12037563.714
1794348.45,12037563.714
1794348.45,12037563.714
1794348.45,12037563.714
1794348.45,12037565.568
1794348.45,12037565.568
1794348.45,12037565.568
1794348.45,12037565.568
1794348.45,12037565.568
1794348.45,12037565.568
1794350.304,12037565.568
1794350.304,12037565.568
1794350.304,12037567.422
1794350.304,12037567.422
1794350.304,12037567.422
1794350.304,12037567.422
1794350.304,12037567.422
1794350.304,12037567.422
1794352.158,12037567.422
1794352.158,12037567.422
1794352.158,12037567.422
1794352.158,12037569.276
1794352.158,12037569.276
1794352.158,12037569.276
1794352.158,12037569.276
1794352.158,12037569.276
1794354.012,12037569.276
1794354.012,12037569.276
1794354.012,12037569.276
1794354.012,12037571.13
1794354.012,12037571.13
1794354.012,12037571.13
1794354.012,12037571.13
1794354.012,12037571.13
1794354.012,12037571.13
1794355.866,12037571.13
1794355.866,12037571.13
1794355.866,12037572.984
1794355.866,12037572.984
1794355.866,12037572.984
1794355.866,12037572.984
1794355.866,12037572.984
1794355.866,12037572.984
1794357.72,12037572.984
1794357.72,12037572.984
1794357.72,12037572.984
1794357.72,12037574.838
1794357.72,12037574.838
1794357.72,12037574.838
1794357.72,12037574.838
1794357.72,12037574.838
1794359.574,12037574.838
1794359.574,12037574.838
1794359.574,12037574.838
1794359.574,12037576.692
1794359.574,12037576.692
1794359.574,12037576.692
1794359.574,12037576.692
1794359.574,12037576.692
1794359.574,12037576.692
1794361.428,12037576.692
1794361.428,12037576.692
1794361.428,12037578.546
1794361.428,12037578.546
1794361.428,12037578.546
1794361.428,12037578.546
1794361.428,12037578.546
1794361.428,12037578.546
1794363.282,12037578.546
1794363.282,12037578.546
1794363.282,12037578.546
1794363.282,12037580.4
1794363.282,12037580.4
1794363.282,12037580.4
1794363.282,12037580.4
1794363.282,12037580.4
1794365.136,12037580.4
1794365.136,12037580.4
1794365.136,12037580.4
1794365.136,12037582.254
1794365.136,12037582.254
1794365.136,12037582.254
1794365.136,12037582.254
1794365.136,12037582.254
1794365.136,12037582.254
1794366.99,12037582.254
1794366.99,12037582.254
1794366.99,12037584.108
1794366.99,12037584.108
1794366.99,12037584.108
1794366.99,12037584.108
1794366.99,12037584.108
1794366.99,12037584.108
1794368.844,12037584.108
1794368.844,12037584.108
1794368.844,12037584.108
1794368.844,12037585.962
1794368.844,12037585.962
1794368.844,12037585.962
1794368.844,12037585.962
1794368.844,12037585.962
1794370.698,12037585.962
1794370.698,12037585.962
1794370.698,12037585.962
1794370.698,12037587.816
1794370.698,12037587.816
1794370.698,12037587.816
1794370.698,12037587.816
1794370.698,12037587.816
1794370.698,12037587.816
1794372.552,12037587.816
1794372.552,12037587.816
1794372.552,12037589.67
1794372.552,12037589.67
1794372.552,12037589.67
1794372.552,12037589.67
1794372.552,12037589.67
1794372.552,12037589.67
1794374.406,12037589.67
1794374.406,12037589.67
1794374.406,12037589.67
1794374.406,12037591.524
1794374.406,12037591.524
1794374.406,12037591.524
1794374.406,12037591.524
1794374.406,12037591.524
1794376.26,12037591.524
1794376.26,12037591.524
1794376.26,12037591.524
1794376.26,12037593.378
1794376.26,12037593.378
1794376.26,12037593.378
1794376.26,12037593.378
1794376.26,12037593.378
1794376.26,12037593.378
1794378.114,12037593.378
1794378.114,12037593.378
1794378.114,12037595.232
1794378.114,12037595.232
1794378.114,12037595.232
1794378.114,12037595.232
1794378.114,12037595.232
1794378.114,12037595.232
1794379.968,12037595.232
1794379.968,12037595.232
1794379.968,12037595.232
1794379.968,12037597.086
1794379.968,12037597.086
1794379.968,12037597.086
1794379.968,12037597.086
1794379.968,12037597.086
1794381.822,12037597.086
1794381.822,12037597.086
1794381.822,12037597.086
1794381.822,12037598.94
1794381.822,12037598.94
1794381.822,12037598.94
1794381.822,12037598.94
1794381.822,12037598.94
1794381.822,12037598.94
1794383.676,12037598.94
1794383.676,12037598.94
1794383.676,12037600.794
1794383.676,12037600.794
1794383.676,12037600.794
1794383.676,12037600.794
1794383.676,12037600.794
1794383.676,12037600.794
1794385.53,12037600.794
1794385.53,12037600.794
1794385.53,12037600.794
1794385.53,12037602.648
1794385.53,12037602.648
1794385.53,12037602.648
1794385.53,12037602.648
1794385.53,12037602.648
1794387.384,12037602.648
1794387.384,12037602.648
1794387.384,12037602.648
1794387.384,12037604.502
1794387.384,12037604.502
1794387.384,12037604.502
1794387.384,12037604.502
1794387.384,12037604.502
1794387.384,12037604.502
1794389.238,12037604.502
1794389.238,12037604.502
1794389.238,12037606.356
1794389.238,12037606.356
1794389.238,12037606.356
1794389.238,12037606.356
1794389.238,12037606.356
1794389.238,12037606.356
1794391.092,12037606.356
1794391.092,12037606.356
1794391.092,12037606.356
1794391.092,12037608.21
1794391.092,12037608.21
1794391.092,12037608.21
1794391.092,12037608.21
1794391.092,12037608.21
1794392.946,12037608.21
1794392.946,12037608.21
1794392.946,12037608.21
1794392.946,12037610.064
1794392.946,12037610.064
1794392.946,12037610.064
1794392.946,12037610.064
1794392.946,12037610.064
1794392.946,12037610.064
1794394.8,12037610.064
1794394.8,12037610.064
1794394.8,12037611.918
1794394.8,12037611.918
1794394.8,12037611.918
1794394.8,12037611.918
1794394.8,12037611.918
1794394.8,12037611.918
1794396.654,12037611.918
1794396.654,12037611.918
1794396.654,12037611.918
1794396.654,12037613.772
1794396.654,12037613.772
1794396.654,12037613.772
1794396.654,12037613.772
1794396.654,12037613.772
1794398.508,12037613.772
1794398.508,12037613.772
1794398.508,12037613.772
1794398.508,12037615.626
1794398.508,12037615.626
1794398.508,12037615.626
1794398.508,12037615.626
1794398.508,12037615.626
1794398.508,12037615.626
1794400.362,12037615.626
1794400.362,12037615.626
1794400.362,12037617.48
1794400.362,12037617.48
1794400.362,12037617.48
1794400.362,12037617.48
1794400.362,12037617.48
1794400.362,12037617.48
1794402.216,12037617.48
1794402.216,12037617.48
1794402.216,12037617.48
1794402.216,12037619.334
1794402.216,12037619.334
1794402.216,12037619.334
1794402.216,12037619.334
1794402.216,12037619.334
1794404.07,12037619.334
1794404.07,12037619.334
1794404.07,12037619.334
1794404.07,12037621.188
1794404.07,12037621.188
1794404.07,12037621.188
1794404.07,12037621.188
1794404.07,12037621.188
1794404.07,12037621.188
1794405.924,12037621.188
1794405.924,12037621.188
1794405.924,12037623.042
1794405.924,12037623.042
1794405.924,12037623.042
1794405.924,12037623.042
1794405.924,12037623.042
1794405.924,12037623.042
1794407.778,12037623.042
1794407.778,12037623.042
1794407.778,12037623.042
1794407.778,12037624.896
1794407.778,12037624.896
1794407.778,12037624.896
1794407.778,12037624.896
1794407.778,12037624.896
1794409.632,12037624.896
1794409.632,12037624.896
1794409.632,12037624.896
1794409.632,12037626.75
1794409.632,12037626.75
1794409.632,12037626.75
1794409.632,12037626.75
1794409.632,12037626.75
1794409.632,12037626.75
1794411.486,12037626.75
1794411.486,12037626.75
1794411.486,12037628.604
1794411.486,12037628.604
1794411.486,12037628.604
1794411.486,12037628.604
1794411.486,12037628.604
1794411.486,12037628.604
1794413.34,12037628.604
1794413.34,12037628.604
1794413.34,12037628.604
1794413.34,12037630.458
1794413.34,12037630.458
1794413.34,12037630.458
1794413.34,12037630.458
1794413.34,12037630.458
1794415.194,12037630.458
1794415.194,12037630.458
1794415.194,12037630.458
1794415.194,12037632.312
1794415.194,12037632.312
1794415.194,12037632.312
1794415.194,12037632.312
1794415.194,12037632.312
1794415.194,12037632.312
1794417.048,12037632.312
1794417.048,12037632.312
1794417.048,12037634.166
1794417.048,12037634.166
1794417.048,12037634.166
1794417.048,12037634.166
1794417.048,12037634.166
1794417.048,12037634.166
1794418.902,12037634.166
1794418.902,12037634.166
1794418.902,12037634.166
1794418.902,12037636.02
1794418.902,12037636.02
1794418.902,12037636.02
1794418.902,12037636.02
1794418.902,12037636.02
1794420.756,12037636.02
1794420.756,12037636.02
1794420.756,12037636.02
1794420.756,12037637.874
1794420.756,12037637.874
1794420.756,12037637.874
1794420.756,12037637.874
1794420.756,12037637.874
1794420.756,12037637.874
1794422.61,12037637.874
1794422.61,12037637.874
1794422.61,12037639.728
1794422.61,12037639.728
1794422.61,12037639.728
1794422.61,12037639.728
1794422.61,12037639.728
1794422.61,12037639.728
1794424.464,12037639.728
1794424.464,12037639.728
1794424.464,12037639.728
1794424.464,12037641.582
1794424.464,12037641.582
1794424.464,12037641.582
1794424.464,12037641.582
1794424.464,12037641.582
1794426.318,12037641.582
1794426.318,12037641.582
1794426.318,12037641.582
1794426.318,12037643.436
1794426.318,12037643.436
1794426.318,12037643.436
